revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
60.95,25.67,48.67,18,236,1,0,0,0,1,0,0
36.11,7.33,7.33,22,76,1,0,0,0,0,0,0
48.09,10.67,1.67,31,139,1,0,0,0,0,0,0
43.07,7.33,0.67,36,296,1,1,0,0,1,0,0
55.93,31.33,10.33,8,21,1,0,0,0,1,0,0
34.99,8,0.33,18,117,1,0,0,1,1,0,0
69.03,7.67,2.67,29,201,1,0,0,0,1,0,0
19.35,1.33,2.33,37,337,1,1,0,0,1,0,0
52.59,17.67,12.67,12,73,1,0,0,0,1,0,0
48.96,33.33,20,17,151,1,1,0,0,1,0,0
51.58,30,3.33,27,201,1,1,1,0,1,0,0
41.96,24.67,3.67,15,88,1,1,0,0,1,0,0
121.11,20,0.33,19,33,1,0,0,0,1,0,0
80.85,80.33,16,7,0,1,1,0,0,1,0,0
82.86,79,20.33,13,73,1,0,0,0,1,0,0
57.23,64.33,34.33,14,51,1,0,0,0,0,0,0
67.29,28.67,7,15,70,1,0,0,0,1,0,0
33.4,8.67,2,35,299,1,0,0,1,1,0,0
42.71,3.33,0.67,11,36,1,0,0,0,1,0,0
34.75,5.67,6.67,27,126,1,0,0,0,0,0,0
160.45,107,32,19,86,1,0,0,1,1,0,0
133.81,28,24.33,22,20,1,0,0,0,0,0,0
118.42,33.33,0,39,139,1,0,0,0,0,0,0
49.99,19.67,1,14,60,1,1,0,0,1,0,0
37.76,77.67,18.67,14,127,1,0,0,0,1,0,0
46.66,23.67,11.33,30,158,1,0,0,0,0,0,0
47.81,1.67,2.67,35,285,1,1,0,0,1,0,0
95.94,65,2,20,75,1,0,0,0,1,0,0
15.32,0,0,21,167,1,1,0,0,1,0,0
50.02,53,13.33,22,180,1,0,0,0,1,0,0
83.69,41,18.33,26,200,1,0,0,0,1,0,0
81.83,41,6.33,11,10,1,1,0,0,1,0,0
14.49,86.67,5,18,49,1,0,0,0,0,0,0
75.75,47,13.67,19,19,1,0,0,0,0,0,0
54.74,27.33,13.33,25,103,1,0,0,0,0,0,0
75.25,11.67,3.33,25,153,1,0,0,0,1,0,0
20.44,31.33,41.67,19,267,1,0,0,1,1,0,0
44.88,1,0,9,10,1,1,0,0,1,0,0
112.11,151,68,21,165,1,0,0,0,0,0,0
43.75,30.67,8,19,139,1,1,0,0,1,0,0
10,9.67,5,23,208,1,0,0,0,1,0,0
61.29,14,8.33,25,183,1,0,0,0,1,0,0
111.98,76,12,36,253,1,0,0,0,1,0,0
46.15,16.33,0.33,11,30,1,0,0,0,1,0,0
22.67,51.33,22.33,12,30,1,0,0,0,0,0,0
39.51,7.67,1.67,29,125,1,0,0,0,0,0,0
112.04,104,25.33,16,86,1,1,0,0,1,0,0
31.93,9,0,34,180,1,0,0,0,0,0,0
53.22,57,10.67,34,292,1,0,0,0,1,0,0
42.4,8.33,5.33,19,132,1,1,0,1,1,0,0
310.16,159.33,77.33,18,49,1,0,0,0,1,0,0
52.8,29,75.67,7,210,1,0,0,0,1,0,0
42.93,29.33,0.33,46,396,1,0,0,0,1,0,0
47.41,20.67,0.67,13,50,1,0,0,0,1,0,0
29.14,4.67,0,19,130,1,0,0,0,1,0,0
104.34,169,100.67,24,406,1,1,0,0,1,0,0
37.22,1.67,0,24,173,1,1,0,0,1,0,0
38.89,17.67,0.67,29,225,1,0,0,0,1,0,0
48,28.67,22.67,10,85,1,0,0,0,1,0,0
45.08,21.33,3.33,9,19,1,1,0,0,1,0,0
94.8,93.67,32,9,52,1,0,1,1,1,0,0
87.98,9.67,2.67,22,105,1,0,0,1,1,0,0
80.66,0,0,28,167,1,1,0,0,1,0,0
106.86,16,0,24,97,1,1,1,0,1,0,0
67.59,76.67,7.33,18,-3,1,0,0,0,0,0,0
127.46,40,29.33,14,60,1,1,0,0,1,0,0
67.35,0,0,27,171,1,0,0,1,1,0,0
30.98,9.67,1.33,39,339,1,1,0,1,1,0,0
54.73,9.67,1.33,25,168,1,0,0,0,1,0,0
79.65,34.67,0.33,31,200,1,1,0,0,1,0,0
92.12,143,30,13,90,1,0,0,0,1,0,0
34.99,13,4.33,10,43,1,0,0,0,1,0,0
37.35,27,7.33,17,122,1,0,0,0,1,0,0
92.14,71.33,132,16,431,1,0,0,0,1,0,0
28.81,5,10.33,16,130,1,1,0,1,1,0,0
42.33,20.67,7.33,16,106,1,0,0,0,1,0,0
62.25,17,2.67,35,267,1,0,0,1,1,0,0
53.25,1,0.67,19,2,1,0,0,0,0,0,0
101.84,32.67,27.33,25,195,1,1,1,0,1,0,0
94.31,78,25,19,31,1,0,0,0,0,0,0
95.56,16.33,22.33,21,145,1,1,0,1,1,0,0
90.32,45,11,15,54,1,0,0,0,1,0,0
225.99,138.67,67.67,11,37,1,0,0,0,1,0,0
85.55,49.33,57.33,7,117,1,1,0,0,1,0,0
34.99,18.67,0,27,205,1,0,0,0,1,0,0
39.01,0.33,0.33,9,15,1,1,0,0,1,0,0
41.46,15.67,3.33,38,322,1,0,0,0,1,0,0
45.19,57.33,28.67,13,33,1,0,0,0,0,0,0
40.28,34.67,6.67,7,12,1,0,0,0,1,0,0
28.74,5,1.33,17,112,1,1,0,0,1,0,0
17.84,0,0,34,296,1,1,0,0,1,0,0
79.25,41.67,6.67,46,271,1,0,0,0,0,0,0
46.99,41,4.33,27,102,1,0,0,0,0,0,0
10.4,0,0,15,107,1,1,0,1,1,0,0
34.99,7.33,0.67,9,20,1,1,0,0,1,0,0
89.69,175,20,31,247,1,1,0,0,1,0,0
5.15,11.67,2,33,305,1,1,0,0,1,0,0
55.51,9,1.33,19,103,1,1,0,1,1,0,0
76.95,78,21.33,26,213,1,0,0,0,1,0,0
39.86,0,0,24,65,1,0,0,0,0,0,0
37.67,0,0,10,25,1,1,0,0,1,0,0
130.49,62.67,57,20,98,1,0,0,0,0,0,0
55.67,50,14.33,35,308,1,1,0,0,1,0,0
34.61,11,0.33,28,113,1,0,0,0,0,0,0
41.79,15.33,5,19,26,1,0,0,0,0,0,0
44.28,24.67,1,38,208,1,0,0,0,0,0,0
59.46,12,10,20,135,1,1,0,0,1,0,0
196.42,112.67,47,30,202,1,1,0,0,1,0,0
87.37,164.33,59.67,7,18,1,0,0,0,0,0,0
102.18,100.67,51.67,31,329,1,0,0,0,1,0,0
29.29,0.67,0.67,9,25,1,1,0,0,1,0,0
76.85,52.33,8.67,24,153,1,0,0,0,1,0,0
33.99,5.67,0,15,80,1,0,0,0,1,0,0
72.21,60,14.33,26,196,1,1,0,0,1,0,0
94.2,22,0.67,47,348,1,1,0,0,1,0,0
75,10,3.67,30,99,1,0,0,0,0,0,0
30.16,8.33,4.33,23,180,1,1,0,1,1,0,0
30.38,27.33,2.33,13,70,1,1,1,0,1,0,0
312,83,17.67,35,38,1,1,0,0,1,0,0
50.45,4.67,1,43,355,1,1,0,1,1,0,0
85.3,12.67,5.67,18,72,1,1,0,0,1,0,0
77.46,28.33,9,22,132,1,1,0,1,1,0,0
20.31,0,0,17,115,1,1,0,0,1,0,0
93.74,196.67,36,13,103,1,0,1,0,1,0,0
74.99,66.33,55,18,233,1,1,0,0,1,0,0
195.76,36,5.67,33,107,1,1,0,0,1,0,0
32.3,0.67,0,31,144,1,0,0,0,0,0,0
51.06,47.33,26.33,13,17,1,0,0,0,0,0,0
53.53,45,13.33,9,36,1,0,0,1,1,0,0
146.49,33.67,9,34,78,1,0,0,0,0,0,0
49.99,3.67,0,11,20,1,0,0,1,1,0,0
128.31,22.33,5.67,22,66,1,1,0,0,1,0,0
115.94,122.33,36,12,68,1,1,0,0,1,0,0
51.18,14.67,0,43,350,1,0,0,0,1,0,0
67.66,35.33,3.67,18,84,1,0,0,0,1,0,0
81.37,23.67,11.33,31,227,1,1,0,0,1,0,0
56.87,39,13.67,10,43,1,0,0,0,1,0,0
50.18,13.33,5,13,55,1,1,0,1,1,0,0
12.82,15.67,7,11,81,1,1,0,1,1,0,0
34.99,6.33,0,26,191,1,1,0,1,1,0,0
86.53,95,35,20,76,1,0,0,0,0,0,0
51.29,23.33,8.67,39,334,1,0,0,0,1,0,0
118.19,47.67,35.33,16,1,1,0,0,0,0,0,0
119.67,63,34.67,40,246,1,0,0,0,0,0,0
70.24,15,3.67,12,18,1,0,0,0,1,0,0
24.38,82.67,16,11,95,1,0,0,0,1,0,0
62.44,79.67,40.33,15,169,1,0,0,0,1,0,0
45.67,32.33,22.67,19,175,1,1,0,0,1,0,0
49.56,2.67,1,28,5,0,0,0,0,1,0,0
280.93,287,108.67,23,119,1,0,0,0,0,0,0
78.47,44.33,55,23,279,1,0,0,0,1,0,0
90.19,15.33,7.33,25,142,1,0,1,1,1,0,0
43.99,38.67,6,19,126,1,0,0,0,1,0,0
36.32,10.67,1.67,24,173,1,0,0,0,1,0,0
23.08,17.67,0.33,26,204,1,0,0,0,1,0,0
25.09,7.33,3.33,35,304,1,0,0,0,1,0,0
87.47,49.67,25.67,25,200,1,0,0,0,1,0,0
61.17,119,74.67,7,191,1,1,0,0,1,0,0
41.12,19.33,11.67,25,105,1,1,0,1,0,0,0
97.77,61.33,22.67,10,24,1,0,0,0,1,0,0
35.56,31,19.67,38,270,1,0,0,0,0,0,0
78.01,34.33,4.67,25,146,1,0,0,0,1,0,0
35.59,8.33,13,21,176,1,1,1,1,1,0,0
64.41,1.67,0,18,74,1,0,0,0,1,0,0
29.99,2.33,0.33,14,71,1,1,0,0,1,0,0
31.48,1,0,13,58,1,0,0,1,1,0,0
33.13,12.33,1.67,20,31,1,0,0,0,0,0,0
133.41,142,9.67,23,80,1,0,1,0,1,0,0
35.43,12,0.33,25,179,1,0,1,1,1,0,0
165.18,16.67,14.33,46,298,1,1,0,0,1,0,0
79.88,26,12.67,52,448,1,0,0,0,1,0,0
51.85,12,0,14,46,1,1,0,0,1,0,0
125.49,39.33,43.33,7,25,1,0,0,0,1,0,0
79.78,117.33,29.67,45,427,1,1,0,0,1,0,0
79.4,31.67,8.33,11,10,1,0,0,0,1,0,0
154.23,123.33,20.33,35,111,1,1,0,0,0,0,0
14,5.67,15,29,288,1,0,0,0,1,0,0
112.71,116.33,6.67,26,124,1,1,0,0,1,0,0
43.17,41.67,0.33,17,87,1,0,0,0,1,0,0
110.12,50.33,16.33,28,74,1,0,0,0,0,0,0
34.25,17.67,24.33,31,212,1,0,0,0,0,0,0
114.32,24,25.33,13,44,1,0,0,0,1,0,0
64.48,0,0,21,104,1,0,1,1,1,0,0
45.09,3.67,0,18,94,1,0,0,0,1,0,0
39.87,22.33,9.33,10,45,1,1,0,0,1,0,0
99.9,82,56,14,163,1,0,0,0,1,0,0
86.33,5.67,0,21,80,1,1,0,0,1,0,0
54.7,37.33,10,27,207,1,0,0,1,1,0,0
57.84,40.33,15,25,198,1,0,0,0,1,0,0
124.73,296,84,17,252,1,1,0,1,1,0,0
34.99,0,0,8,1,1,0,1,0,1,0,0
64.33,77.33,6.33,29,206,1,0,0,0,1,0,0
98.86,85.33,20,26,76,1,0,0,0,0,0,0
67.14,16.33,6.67,37,184,1,0,0,0,0,0,0
63.27,77.67,5.67,29,205,1,0,0,0,1,0,0
126.73,88.33,22.67,33,229,1,0,0,0,1,0,0
203.34,168.33,48,26,150,1,0,0,0,1,0,0
146.44,56.33,9.67,25,85,1,1,0,0,1,0,0
31.5,6.33,1.67,23,165,1,1,0,0,1,0,0
34.99,16,4.33,25,190,1,0,0,0,1,0,0
21.53,37.33,5,15,103,1,0,0,0,1,0,0
88.8,52.67,3,29,66,1,0,0,0,0,0,0
44.69,56.67,6.33,21,144,1,0,0,0,1,0,0
76.33,11.33,10.67,30,216,1,0,0,0,1,0,0
157.89,40,6,22,30,1,0,0,0,1,0,0
73.53,10.67,9,27,80,1,0,0,0,0,0,0
36.23,4,3.67,8,10,1,1,0,1,1,0,0
33.68,26.33,18,29,274,1,0,0,0,1,0,0
58.58,54.33,24.67,7,39,1,1,0,1,1,0,0
96,9.33,9.33,19,76,1,1,0,1,1,0,0
34.99,6.67,1.33,8,4,1,1,0,0,1,0,0
55.72,34.33,4.67,15,64,1,1,0,0,1,0,0
181.56,243,87.67,36,397,1,0,0,0,1,0,0
41.59,26.33,0.67,36,182,1,0,0,0,0,0,0
8.09,7,0,25,12,0,1,1,0,1,0,0
540.22,65.33,159.67,16,18,1,1,0,0,1,0,0
106.74,27.33,48.33,15,141,1,0,0,1,1,0,0
9.68,0,0,24,193,1,0,0,1,1,0,0
71.7,29,8,11,15,1,0,0,0,1,0,0
69.99,23.67,14.33,8,5,1,1,0,0,1,0,0
9.99,14.33,5.33,22,188,1,0,0,0,1,0,0
116.36,66.67,18.67,12,9,1,1,0,0,1,0,0
146.77,86.67,19.33,31,72,1,0,0,0,0,0,0
45.23,20.33,0,11,19,1,1,0,0,1,0,0
247.49,142.33,90,18,145,1,1,0,0,1,0,0
40.79,21.33,15.67,29,258,1,0,0,0,1,0,0
33.24,9.67,1,41,346,1,1,0,0,1,0,0
147.41,23.33,17,21,63,1,0,0,0,1,0,0
118.96,68.67,25,15,56,1,0,0,0,1,0,0
83.71,70.33,10,29,91,1,0,0,0,0,0,0
50.71,53,50.67,9,146,1,1,0,0,1,0,0
123.02,8.67,9,29,45,1,0,0,0,0,0,0
53.16,19,20,23,195,1,1,0,0,1,0,0
44.59,37.67,22.67,11,88,1,0,0,0,1,0,0
47.48,94,32.33,29,198,1,0,0,0,0,0,0
48.88,84.67,27,18,169,1,0,0,0,1,0,0
77.24,75.67,37.67,16,47,1,0,0,0,0,0,0
30.1,20.33,0.33,39,326,1,0,1,1,1,0,0
29.99,23.33,6,30,250,1,0,0,1,1,0,0
84.81,1.67,0,19,58,1,0,0,0,1,0,0
42.39,0,0,24,156,1,1,0,0,1,0,0
51.97,10.33,0,17,73,1,0,0,0,1,0,0
48.98,18.67,5.33,30,227,1,1,0,0,1,0,0
90.14,6.33,4.67,27,149,1,0,0,0,1,0,0
69.7,22.33,1,24,129,1,0,0,0,1,0,0
55.42,65,13,8,15,1,1,0,0,1,0,0
63.82,66,100,10,291,1,0,0,0,1,0,0
84.47,3.67,0,17,37,1,0,0,0,1,0,0
41.54,49,17,35,322,1,1,0,0,1,0,0
43.15,5.33,0.33,20,114,1,0,0,0,1,0,0
42.34,49,15.33,16,119,1,0,0,0,1,0,0
53.52,66.33,3.67,23,41,1,0,0,0,0,0,0
39.73,3.67,1,13,47,1,0,0,0,1,0,0
69.08,56,27.33,10,64,1,0,0,0,1,0,0
16.31,64.67,18.33,12,12,1,0,0,0,0,0,0
77.99,17,3,23,115,1,1,1,1,1,0,0
35.8,10.33,5.67,31,149,1,0,0,0,0,0,0
58.75,2.33,3,21,115,1,1,0,1,1,0,0
35.76,49.33,21.67,13,11,1,0,0,0,0,0,0
69.92,49,35,10,86,1,0,0,0,1,0,0
78.73,32.67,1,13,4,1,0,0,0,1,0,0
51.24,49.33,28.67,26,150,1,0,0,0,0,0,0
65.36,86.33,19.67,10,44,1,0,0,0,1,0,0
34.99,12.33,3.33,9,17,1,0,0,0,1,0,0
44.45,5,0,13,38,1,0,0,0,1,0,0
124.83,56.33,15,37,142,1,0,0,0,0,0,0
18.84,7,0.33,11,46,1,1,0,0,1,0,0
131.69,123.67,1,27,91,1,1,0,1,1,0,0
38.63,27.67,8.67,20,143,1,1,0,1,1,0,0
44.23,29.33,3.33,21,131,1,1,1,1,1,0,0
72.17,19.67,5.67,22,118,1,0,0,0,1,0,0
50.43,3.33,0.33,29,198,1,0,0,0,1,0,0
42.6,8.33,1.67,22,138,1,1,0,1,1,0,0
51.14,13,8.67,33,264,1,1,0,1,1,0,0
36.06,0,0.33,9,6,1,0,1,1,1,0,0
64.52,64,11.33,32,144,1,0,0,0,0,0,0
35.2,4.67,0,15,68,1,0,0,0,1,0,0
198.35,71.33,91.33,17,86,1,0,0,0,0,0,0
54.22,25.33,15,10,41,1,1,0,0,1,0,0
103.89,47,17.67,40,306,1,1,0,0,1,0,0
10.74,89.33,16.67,20,197,1,1,0,1,1,0,0
58.61,79.33,46.67,11,40,1,0,0,0,0,0,0
56.96,60.67,34,11,106,1,1,0,1,1,0,0
97.65,90,25.33,11,35,1,1,1,1,1,0,0
64.6,51.67,8.67,16,72,1,0,0,0,1,0,0
56.53,34.33,2.33,12,20,1,1,0,0,1,0,0
188.2,109,26,24,73,1,0,0,1,1,0,0
118.01,130,53,9,76,1,0,0,0,1,0,0
31.38,6.67,0,14,61,1,0,1,1,1,0,0
98.81,9,3.33,23,91,1,1,0,0,1,0,0
10.62,2.33,0,37,322,1,1,0,0,1,0,0
113.9,86.33,26,19,-1,1,0,0,0,0,0,0
40.07,10.67,0.33,38,301,1,0,0,0,1,0,0
98.61,49.67,4.67,15,12,1,1,0,0,1,0,0
25.63,17.67,6.67,11,56,1,0,1,0,1,0,0
52.77,21.67,4.67,53,353,1,0,0,0,0,0,0
16.34,1.67,0.33,19,27,1,0,0,0,0,0,0
10.25,0,0,29,239,1,0,0,0,1,0,0
90.59,17.33,3,14,5,1,0,0,0,1,0,0
57.41,12.67,4.33,22,128,1,1,0,0,1,0,0
171.85,162,60.67,12,71,1,0,0,0,1,0,0
33.34,0,0,25,172,1,1,0,0,1,0,0
61.77,35,3,24,37,1,0,0,0,0,0,0
18.25,10.33,5.33,29,246,1,1,0,1,1,0,0
42.74,0,0,26,172,1,0,0,0,1,0,0
39.24,22.33,7.33,17,2,1,0,0,0,0,0,0
79.93,20,9.67,23,27,1,0,0,0,0,0,0
64.69,7.33,1.33,23,121,1,0,0,0,1,0,0
72.78,0,0,33,109,1,0,0,0,0,0,0
42.27,8,3.67,19,111,1,1,0,1,1,0,0
77.44,49.33,18.67,10,25,1,1,0,0,1,0,0
33.24,54,9.33,11,55,1,1,0,0,1,0,0
51.08,40,29.33,10,86,1,0,0,0,1,0,0
18.87,19.33,16,36,350,1,1,0,0,1,0,0
110.08,31.33,4.33,25,101,1,0,1,1,1,0,0
77.58,7.67,0.67,22,94,1,1,0,0,1,0,0
97.34,31.67,29.33,21,149,1,0,0,1,1,0,0
50.82,3,0.33,17,70,1,1,0,1,1,0,0
132.73,31,13.67,19,42,1,1,0,0,1,0,0
47.84,79.67,17.33,26,218,1,1,0,1,1,0,0
79.47,33.33,18.33,19,114,1,0,0,0,1,0,0
31,29.33,0.33,19,112,1,1,0,0,1,0,0
47.81,51.33,8.33,11,35,1,0,0,0,1,0,0
69.77,63.67,30.67,14,110,1,0,0,0,1,0,0
53.24,9.33,0,34,242,1,0,0,0,1,0,0
11.58,70.67,25.33,27,189,1,0,0,0,0,0,0
41.96,22,6.33,35,181,1,0,0,0,0,0,0
42.03,28.67,19.67,18,148,1,0,0,0,1,0,0
30.31,0.67,0,32,246,1,1,0,0,1,0,0
37.61,2,14,28,239,1,1,0,0,1,0,0
45.83,60.33,16,14,91,1,0,0,0,1,0,0
29.63,8.67,5,30,241,1,0,0,0,1,0,0
62.42,13.33,16.67,31,251,1,0,1,1,1,0,0
51.59,13.67,0,12,15,1,0,0,0,1,0,0
22.49,15.67,7.67,23,184,1,1,0,1,1,0,0
63.98,22.67,1.33,16,47,1,0,0,0,1,0,0
48.01,17.67,1,26,167,1,1,0,0,1,0,0
14.48,7.33,3.67,8,25,1,1,0,1,1,0,0
46.08,62.67,3.33,12,31,1,0,0,0,1,0,0
143.95,187.33,147,8,217,1,0,0,0,0,0,0
80.93,251.33,49.33,20,113,1,0,0,0,0,0,0
33.42,0.67,0,27,190,1,0,0,0,1,0,0
38.85,14,0.67,24,155,1,1,0,1,1,0,0
44.04,28.67,12,11,49,1,1,0,0,1,0,0
65.59,21.67,5.33,16,57,1,1,0,1,1,0,0
43.71,2.67,0,28,189,1,1,0,0,1,0,0
81.03,21.33,4.67,13,7,1,1,0,0,1,0,0
41.17,91.33,62,8,70,1,0,0,0,0,0,0
54.56,9.33,1.33,20,98,1,0,0,0,1,0,0
48.64,22.33,6.33,35,275,1,1,0,0,1,0,0
52.16,1.67,0.33,19,87,1,1,0,0,1,0,0
195.83,84,59,11,26,1,0,0,0,1,0,0
53.25,16.33,1.33,22,17,1,0,0,0,0,0,0
13.81,23.33,1.33,28,122,1,0,0,0,0,0,0
42.51,12.33,0,16,65,1,0,0,0,1,0,0
70.83,5.33,5,18,70,1,1,0,1,1,0,0
50.49,11,3.33,26,170,1,1,1,1,1,0,0
37.22,64.33,5.67,11,36,1,0,0,0,1,0,0
34.92,15.33,2.33,32,246,1,1,0,1,1,0,0
50.19,23,22.67,18,146,1,0,0,0,1,0,0
153.24,88,40.67,22,130,1,0,0,0,1,0,0
60.39,95.67,55.67,6,8,1,0,0,0,0,0,0
85.24,34.67,8.33,12,2,1,1,1,1,1,0,0
95.98,87.67,11,30,185,1,0,0,0,1,0,0
81.75,59,31.67,21,170,1,0,0,1,1,0,0
64.52,13.33,7.33,19,94,1,0,0,0,1,0,0
28.35,11.33,1.67,35,282,1,0,0,0,1,0,0
145.34,39.33,9.33,38,209,1,1,0,0,1,0,0
64.77,19.33,4.67,36,159,1,0,0,0,0,0,0
56.68,31.33,6.33,37,286,1,1,0,1,1,0,0
50.34,10,9.67,21,137,1,1,0,1,1,0,0
82.63,20,13.67,11,10,1,0,0,0,1,0,0
34.99,22.67,6.33,10,29,1,0,0,1,1,0,0
76.09,27,1.67,21,84,1,1,0,0,1,0,0
104.86,65.67,30.33,16,88,1,0,0,0,1,0,0
102.61,40.67,20.67,33,237,1,1,0,0,1,0,0
61.74,62,17.33,13,64,1,0,0,0,1,0,0
85.62,41,16,16,65,1,1,0,1,1,0,0
87.89,79.67,18.67,28,195,1,1,0,0,1,0,0
30.27,20.67,9,19,135,1,0,0,0,1,0,0
64.99,10,4,25,144,1,0,0,0,1,0,0
79.11,32,2.33,21,82,1,0,0,0,1,0,0
76.21,43,3,18,56,1,1,0,0,1,0,0
35.27,0,0,25,164,1,1,0,1,1,0,0
109.09,19,1.33,18,15,1,1,1,0,1,0,0
59.99,6.67,0.67,28,67,1,0,0,0,0,0,0
82.01,41.33,54.33,33,258,1,0,0,0,0,0,0
116.89,153,14.67,32,89,1,0,0,0,0,0,0
33.48,36,1.67,13,46,1,0,0,0,1,0,0
39.37,11.67,0,31,221,1,1,0,0,1,0,0
76.51,80.33,38.67,9,70,1,0,0,1,1,0,0
171.52,261,49,34,257,1,1,0,0,1,0,0
113.03,82,28.33,23,41,1,0,0,0,0,0,0
48.73,213.67,42.33,17,194,1,0,0,0,1,0,0
30.28,6.67,1.33,29,111,1,0,0,0,0,0,0
20.7,26.67,27.33,23,241,1,0,0,0,1,0,0
43.94,27,3.67,35,268,1,1,1,1,1,0,0
37.93,18.67,0,20,5,1,0,0,0,0,0,0
79.19,119,55.67,9,118,1,0,0,0,1,0,0
53.24,25.33,3.33,25,153,1,1,0,1,1,0,0
88.95,65,54.33,16,73,1,0,0,0,0,0,0
131.6,57.67,7.33,26,90,1,1,0,0,1,0,0
39.99,17,17.33,28,138,1,0,0,0,0,0,0
39.94,17.33,3,30,115,1,0,0,0,0,0,0
78.19,103.67,107.33,10,286,1,0,1,0,1,0,0
37.7,25,6.67,10,24,1,0,0,0,1,0,0
36.22,7.67,3.33,22,37,1,0,0,0,0,0,0
175.34,118,2,24,5,1,1,0,0,1,0,0
85.24,22.67,7.67,15,27,1,1,0,0,1,0,0
48.72,5.33,0.67,22,118,1,0,0,0,1,0,0
159.97,262.67,22.67,33,75,1,0,0,0,0,0,0
133.68,16.67,1.33,24,48,1,0,0,0,1,0,0
51.59,26.67,3,31,215,1,0,0,0,1,0,0
32.49,1,0.33,24,155,1,1,0,1,1,0,0
109.5,30.67,0,35,184,1,1,0,0,1,0,0
70.97,50.33,8,18,74,1,0,0,0,1,0,0
40.98,67.33,65.67,21,313,1,1,0,0,1,0,0
49.99,15,0,25,145,1,0,0,0,1,0,0
23.74,4.33,0,29,215,1,0,0,0,1,0,0
37.96,0.67,0,14,44,1,0,0,1,1,0,0
30.24,0,0,32,239,1,1,0,1,1,0,0
31.54,6,0,20,113,1,0,0,0,1,0,0
156.71,267.33,48,35,278,1,1,0,0,1,0,0
46.25,11.33,10.33,14,66,1,0,0,0,1,0,0
88.69,23,4.67,34,107,1,0,0,0,0,0,0
42.17,14.67,14,24,185,1,1,0,0,1,0,0
125.94,161.33,82.67,17,230,1,0,0,0,1,0,0
50.28,9.33,1.33,25,148,1,1,0,0,1,0,0
81.3,87.67,58.33,34,278,1,0,0,0,0,0,0
41.15,20,10.33,25,185,1,0,0,0,1,0,0
140.04,90.33,33.33,19,85,1,0,0,0,1,0,0
32.49,10,2.67,27,89,1,0,0,0,0,0,0
47.58,7,9.33,31,237,1,1,0,0,1,0,0
30.19,0,0,16,72,1,0,0,0,1,0,0
63.19,43,8.33,40,310,1,0,0,0,1,0,0
81.6,4.67,10.67,53,329,1,0,0,0,0,0,0
39.14,22.67,5.33,13,47,1,0,0,0,1,0,0
101.36,124.67,52.67,18,175,1,0,0,0,1,0,0
160.27,107.67,26.33,24,93,1,0,0,0,1,0,0
127.41,88.67,16.33,15,5,1,0,0,0,1,0,0
39.4,61,0.67,23,136,1,0,0,0,1,0,0
117.49,75.33,40.67,35,297,1,1,0,0,1,0,0
74.05,26,4.33,24,17,1,0,0,0,0,0,0
35.84,12.67,10.33,17,107,1,0,0,1,1,0,0
143.13,62.67,10.33,22,42,1,1,0,0,1,0,0
64.6,14.67,1,33,213,1,0,0,0,1,0,0
18.74,64,11.33,11,66,1,1,1,1,1,0,0
82.18,70.33,8,28,163,1,0,0,0,1,0,0
47.62,18,0.33,19,84,1,0,0,0,1,0,0
48.49,28,0,19,82,1,0,0,0,1,0,0
50.19,6.33,11.67,12,43,1,0,0,0,1,0,0
51.5,18,1,31,206,1,0,0,0,1,0,0
113.45,167.67,75.67,35,407,1,1,0,0,1,0,0
18.46,16.67,4.33,39,335,1,1,1,1,1,0,0
71.08,14.67,23.67,18,16,1,0,0,0,0,0,0
36.84,70.67,13,43,280,1,0,0,0,0,0,0
90.32,46,16,28,178,1,1,1,1,1,0,0
77.49,55,8,29,178,1,0,0,1,1,0,0
150.65,47.33,6.33,44,146,1,0,0,0,0,0,0
40.8,0,0,11,7,1,1,0,0,1,0,0
39.12,6.33,17,7,19,1,1,0,0,1,0,0
37.75,37,14.67,25,200,1,0,0,0,1,0,0
38.67,25.67,2.33,10,6,1,0,0,0,1,0,0
88.52,48.67,7.33,19,60,1,0,0,1,1,0,0
208.42,38.33,14,28,43,1,0,0,0,1,0,0
61.93,7.67,0,31,191,1,0,0,0,1,0,0
64,19.67,0,23,3,1,0,0,0,0,0,0
48.15,0.33,1,23,126,1,0,0,0,1,0,0
74.55,84.67,46,25,152,1,0,0,0,0,0,0
76.1,13,31,15,1,1,0,0,0,0,0,0
36.02,38,8,11,36,1,1,0,1,1,0,0
62.13,27.67,94.33,49,664,1,0,0,0,1,0,0
111.4,29.33,7,28,127,1,0,0,0,1,0,0
38.43,41,6.67,23,153,1,0,0,1,1,0,0
60.96,22.33,0,33,109,1,0,0,0,0,0,0
93.06,74.67,28,28,210,1,0,0,0,1,0,0
30.19,17.67,9,13,65,1,1,0,0,1,0,0
57.8,32.67,9.67,24,151,1,0,0,0,1,0,0
25.25,44.33,11,12,66,1,0,0,0,1,0,0
57.23,42,27,18,142,1,1,0,0,1,0,0
38.99,19,13.67,9,28,1,0,1,0,1,0,0
85.25,23.67,11.67,13,13,1,1,0,0,1,0,0
112.57,93,31.33,13,43,1,1,0,0,1,0,0
48.32,15,2,11,3,1,0,0,0,1,0,0
49.99,1.67,1.33,38,279,1,1,0,1,1,0,0
35.24,8.33,2,49,411,1,1,0,0,1,0,0
101.15,64.33,0,19,22,1,1,0,0,1,0,0
50.88,112.67,25.33,17,133,1,0,0,0,1,0,0
